conf_label;title;country;country_qid;location;location_qid;main_subject;start_time;end_time;series_label;series_short_name;WikiCFP_identifier;DBLP_identifier
6th International Conference on Hardware/Software Codesign and System Synthesis, CODES+ISSS 2008, Atlanta, GA, USA, October 19-24, 2008;6th International Conference on Hardware/Software Codesign and System Synthesis;United States of America;Q30;Atlanta;Q23556;;2008-10-19T00:00:00.000000;2008-10-24T00:00:00.000000;International Conference on Hardware/Software Codesign and System Synthesis;CODES+ISSS;;conf/codesisss
2018 International Conference on High Performance Computing & Simulation, HPCS 2018, Orleans, France, July 16-20, 2018;2018 International Conference on High Performance Computing & Simulation;France;Q142;Orléans;Q6548;;2018-07-16T00:00:00.000000;2018-07-20T00:00:00.000000;International Conference on High Performance Computing & Simulation;HPCS;;conf/ieeehpcs
4th International Conference on Hardware/Software Codesign and System Synthesis, CODES+ISSS 2006, Seoul, Korea, October 22-25, 2006;4th International Conference on Hardware/Software Codesign and System Synthesis;South Korea;Q884;Seoul;Q8684;;2006-10-22T00:00:00.000000;2006-10-25T00:00:00.000000;International Conference on Hardware/Software Codesign and System Synthesis;CODES+ISSS;;conf/codesisss
International Conference on High Performance Computing & Simulation, HPCS 2014, Bologna, Italy, 21-25 July, 2014;International Conference on High Performance Computing & Simulation;Italy;Q38;Bologna;Q1891;;2014-07-21T00:00:00.000000;2014-07-25T00:00:00.000000;International Conference on High Performance Computing & Simulation;HPCS;;conf/ieeehpcs
2017 International Conference on High Performance Computing & Simulation, HPCS 2017, Genoa, Italy, July 17-21, 2017;2017 International Conference on High Performance Computing & Simulation;Italy;Q38;Genoa;Q1449;;2017-07-17T00:00:00.000000;2017-07-21T00:00:00.000000;International Conference on High Performance Computing & Simulation;HPCS;;conf/ieeehpcs
2009 International Conference on High Performance Computing & Simulation, HPCS 2009, Leipzig, Germany, June 21-24, 2009;2009 International Conference on High Performance Computing & Simulation;Germany;Q183;Leipzig;Q2079;;2009-06-21T00:00:00.000000;2009-06-24T00:00:00.000000;International Conference on High Performance Computing & Simulation;HPCS;;conf/ieeehpcs
2012 International Conference on High Performance Computing & Simulation, HPCS 2012, Madrid, Spain, July 2-6, 2012;2012 International Conference on High Performance Computing & Simulation;Spain;Q29;Madrid;Q2807;;2012-07-02T00:00:00.000000;2012-07-06T00:00:00.000000;International Conference on High Performance Computing & Simulation;HPCS;;conf/ieeehpcs
16th IEEE International Conference on High Performance Switching and Routing, HPSR 2015, Budapest, Hungary, July 1-4, 2015;16th IEEE International Conference on High Performance Switching and Routing;Hungary;Q28;Budapest;Q1781;;2015-07-01T00:00:00.000000;2015-07-04T00:00:00.000000;International Conference on High Performance Switching and Routing;HPSR;1230;conf/hpsr
XX International Conference on Human Computer Interaction, Interacción 2019, Donostia, Gipuzkoa, Spain, June 25-28, 2019;XX International Conference on Human Computer Interaction;Spain;Q29;San Sebastián;Q10313;human–computer interaction;2019-06-25T00:00:00.000000;2019-06-28T00:00:00.000000;International Conference on Human Computer Interaction;Interacción;;conf/interaccion
13th IEEE International Conference on High Performance Switching and Routing, HPSR 2012, Belgrade, Serbia, June 24-27, 2012;13th IEEE International Conference on High Performance Switching and Routing;Serbia;Q403;Belgrade;Q3711;;2012-06-24T00:00:00.000000;2012-06-27T00:00:00.000000;International Conference on High Performance Switching and Routing;HPSR;1230;conf/hpsr
XVI International Conference on Human Computer Interaction, Interacción 2015, Vilanova i la Geltrú, Spain, September 7-9, 2015;XVI International Conference on Human Computer Interaction;Spain;Q29;Vilanova i la Geltrú;Q15553;human–computer interaction;2015-09-07T00:00:00.000000;2015-09-09T00:00:00.000000;International Conference on Human Computer Interaction;Interacción;;conf/interaccion
12th International Conference on Human System Interaction, HSI 2019, Richmond, VA, USA, June 25-27, 2019;12th International Conference on Human System Interaction;United States of America;Q30;Richmond;Q43421;;2019-06-25T00:00:00.000000;2019-06-27T00:00:00.000000;International Conference on Human System Interaction;HSI;;conf/hsi
XV International Conference on Human Computer Interaction, Interacción '14, Puerto de la Cruz, Tenerife, Spain, September 10-12, 2014;XV International Conference on Human Computer Interaction;Spain;Q29;Puerto de la Cruz;Q623549;human–computer interaction;2014-09-10T00:00:00.000000;2014-09-12T00:00:00.000000;International Conference on Human Computer Interaction;Interacción;;conf/interaccion
12th International Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications (VISIGRAPP 2017) - HUCAPP, Porto, Portugal, February 27 - March 1, 2017;12th International Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications (VISIGRAPP 2017) - HUCAPP;Portugal;Q45;Porto;Q36433;computer vision;2017-02-27T00:00:00.000000;2017-03-01T00:00:00.000000;International Conference on Human Computer Interaction Theory and Applications;HUCAPP;;conf/hucapp
8th International Conference on Human System Interaction, HSI 2015, Warsaw, Poland, June 25-27, 2015;8th International Conference on Human System Interaction;Poland;Q36;Warsaw;Q270;;2015-06-25T00:00:00.000000;2015-06-27T00:00:00.000000;International Conference on Human System Interaction;HSI;;conf/hsi
9th International Conference on Human System Interactions, HSI 2016, Portsmouth, United Kingdom, July 6-8, 2016;9th International Conference on Human System Interactions;United Kingdom;Q145;Portsmouth;Q72259;;2016-07-06T00:00:00.000000;2016-07-08T00:00:00.000000;International Conference on Human System Interaction;HSI;;conf/hsi
Social, Ergonomic and Stress Aspects of Work with Computers, Second International Conference on Human-Computer Interaction, Honolulu, Hawaii, USA, August 10-14, 1987;Social, Ergonomic and Stress Aspects of Work with Computers, Second International Conference on Human-Computer Interaction;United States of America;Q30;Honolulu;Q18094;human–computer interaction;1987-08-10T00:00:00.000000;1987-08-14T00:00:00.000000;International Conference on Human-Computer Interaction;HCI;;conf/hci
5th International Conference on Human Agent Interaction, HAI 2017, Bielefeld, Germany, October 17 - 20, 2017;5th International Conference on Human Agent Interaction;Germany;Q183;Bielefeld;Q2112;;2017-10-17T00:00:00.000000;2017-10-20T00:00:00.000000;International Conference on Human-Agent Interaction;HAI;;conf/hai
Fourth International Conference on Human Agent Interaction, HAI 2016, Biopolis, Singapore, October 4-7, 2016;Fourth International Conference on Human Agent Interaction, HAI 2016, Biopolis;Singapore;Q334;Singapore;Q334;;2016-10-04T00:00:00.000000;2016-10-07T00:00:00.000000;International Conference on Human-Agent Interaction;HAI;;conf/hai
13th International Conference on Hybrid Intelligent Systems, HIS 2013, Gammarth, Tunisia, December 4-6, 2013;13th International Conference on Hybrid Intelligent Systems;Tunisia;Q948;Gammarth;Q3095036;;2013-12-04T00:00:00.000000;2013-12-06T00:00:00.000000;International Conference on Hybrid Intelligent Systems;HIS;1196;conf/his
12th International Conference on Hybrid Intelligent Systems, HIS 2012, Pune, India, December 4-7, 2012;12th International Conference on Hybrid Intelligent Systems;India;Q668;Pune;Q1538;;2012-12-04T00:00:00.000000;2012-12-07T00:00:00.000000;International Conference on Hybrid Intelligent Systems;HIS;1196;conf/his
14th International Conference on Hybrid Intelligent Systems, HIS 2014, Kuwait, December 14-16, 2014;14th International Conference on Hybrid Intelligent Systems;Kuwait;Q817;Kuwait City;Q35178;;2014-12-14T00:00:00.000000;2014-12-16T00:00:00.000000;International Conference on Hybrid Intelligent Systems;HIS;1196;conf/his
2nd International Conference on ICT Solutions for Justice, Skopje, FYR Macedonia, September 24, 2009;2nd International Conference on ICT Solutions for Justice;North Macedonia;Q221;Skopje;Q384;information and communications technology;2009-09-24T00:00:00.000000;2009-09-24T00:00:00.000000;International Conference on ICT Solutions for Justice;ICT4Justice;;conf/ict4justice
6th International Conference on IT Convergence and Security, ICITCS 2016, Prague, Czech Republic, September 26, 2016;6th International Conference on IT Convergence and Security;Czech Republic;Q213;Prague;Q1085;information technology;;;International Conference on IT Convergence and Security;ICITCS;;conf/icitcs
5th International Conference on IT Convergence and Security, ICITCS 2015, Kuala Lumpur, Malaysia, August 24-27, 2015;5th International Conference on IT Convergence and Security;Malaysia;Q833;Kuala Lumpur;Q1865;information technology;2015-08-24T00:00:00.000000;2015-08-27T00:00:00.000000;International Conference on IT Convergence and Security;ICITCS;;conf/icitcs
1st International Conference on ICT Solutions for Justice, Thessaloniki, Greece, October 24, 2008;1st International Conference on ICT Solutions for Justice;Greece;Q41;Thessaloniki;Q17151;information and communications technology;2008-10-24T00:00:00.000000;2008-10-24T00:00:00.000000;International Conference on ICT Solutions for Justice;ICT4Justice;;conf/ict4justice
2013 International Conference on IT Convergence and Security, ICITCS 2013, Macau, China, December 16-18, 2013;2013 International Conference on IT Convergence and Security;People's Republic of China;Q148;Macau;Q14773;information technology;2013-12-16T00:00:00.000000;2013-12-18T00:00:00.000000;International Conference on IT Convergence and Security;ICITCS;;conf/icitcs
2014 International Conference on IT Convergence and Security, ICITCS 2014, Beijing, China, October 28-30, 2014;2014 International Conference on IT Convergence and Security;People's Republic of China;Q148;Beijing;Q956;information technology;2014-10-28T00:00:00.000000;2014-10-30T00:00:00.000000;International Conference on IT Convergence and Security;ICITCS;;conf/icitcs
14th International Conference on ITS Telecommunications, ITST 2015, Copenhagen, Denmark, December 2-4, 2015;14th International Conference on ITS Telecommunications;Denmark;Q35;Copenhagen;Q1748;;2015-12-02T00:00:00.000000;2015-12-04T00:00:00.000000;International Conference on ITS Telecommunications;ITST;;conf/itst
IEEE 4th International Conference on Identity, Security, and Behavior Analysis, ISBA 2018, Singapore, January 11-12, 2018;IEEE 4th International Conference on Identity, Security, and Behavior Analysis;Singapore;Q334;Singapore;Q334;;2018-01-11T00:00:00.000000;2018-01-12T00:00:00.000000;International Conference on Identity, Security and Behavior Analysis;ISBA;;conf/isba
13th International Conference on ITS Telecommunications, ITST 2013, Tampere, Finland, November 5-7, 2013;13th International Conference on ITS Telecommunications;Finland;Q33;Tampere;Q40840;;2013-11-05T00:00:00.000000;2013-11-07T00:00:00.000000;International Conference on ITS Telecommunications;ITST;;conf/itst
Sixth International Conference on Image Processing Theory, Tools and Applications, IPTA 2016, Oulu, Finland, December 12-15, 2016;Sixth International Conference on Image Processing Theory, Tools and Applications;Finland;Q33;Oulu;Q47048;;2016-12-12T00:00:00.000000;2016-12-15T00:00:00.000000;International Conference on Image Processing Theory Tools and Applications;IPTA;;conf/ipta
2015 International Conference on Image Processing Theory, Tools and Applications, IPTA 2015, Orleans, France, November 10-13, 2015;2015 International Conference on Image Processing Theory, Tools and Applications;France;Q142;Orléans;Q6548;;2015-11-10T00:00:00.000000;2015-11-13T00:00:00.000000;International Conference on Image Processing Theory Tools and Applications;IPTA;;conf/ipta
IEEE International Conference on Identity, Security and Behavior Analysis, ISBA 2015, Hong Kong, China, March 23-25, 2015;IEEE International Conference on Identity, Security and Behavior Analysis;People's Republic of China;Q148;Hong Kong;Q8646;;2015-03-23T00:00:00.000000;2015-03-25T00:00:00.000000;International Conference on Identity, Security and Behavior Analysis;ISBA;;conf/isba
IMAGAPP 2009 - First International Conference on Computer Imaging Theory and Applications, Lisboa, Portugal, February 5-8, 2009;First International Conference on Computer Imaging Theory and Applications;Portugal;Q45;Lisbon;Q597;;2009-02-05T00:00:00.000000;2009-02-08T00:00:00.000000;International Conference on Imaging Theory and Applications;IMAGAPP;1580;conf/imagapp
IEEE 10th International Conference on Industrial Informatics, INDIN 2012, Beijing, China, July 25-27, 2012;IEEE 10th International Conference on Industrial Informatics;People's Republic of China;Q148;Beijing;Q956;;2012-07-25T00:00:00.000000;2012-07-27T00:00:00.000000;International Conference on Industrial Informatics;INDIN;;conf/indin
2017 International Conference on Indoor Positioning and Indoor Navigation, IPIN 2017, Sapporo, Japan, September 18-21, 2017;2017 International Conference on Indoor Positioning and Indoor Navigation;Japan;Q17;Sapporo;Q37951;;2017-09-18T00:00:00.000000;2017-09-21T00:00:00.000000;International Conference on Indoor Positioning and Indoor Navigation;IPIN;;conf/ipin
Light up the Ideas of Environmental Informatics: 26th International Conference on Informatics for Environmental Protection, EnviroInfo 2012, Dessau, Germany, August 29-31, 2012;Light up the Ideas of Environmental Informatics: 26th International Conference on Informatics for Environmental Protection;Germany;Q183;Dessau-Roßlau;Q3828;;2012-08-29T00:00:00.000000;2012-08-31T00:00:00.000000;International Conference on Informatics and Semiotics in Organisations;ICISO;1398;conf/iciso
13th International Conference on Informatics in Control, Automation and Robotics (ICINCO 2016) - Lisbon, Portugal, July 29-31, 2016;13th International Conference on Informatics in Control, Automation and Robotics (ICINCO 2016) -;Portugal;Q45;Lisbon;Q597;;2016-07-29T00:00:00.000000;2016-07-31T00:00:00.000000;International Conference on Informatics in Control, Automation and Robotics;ICINCO;1389;conf/icinco
Industrial Networks and Intelligent Systems - 6th EAI International Conference, INISCOM 2020, Hanoi, Vietnam, August 27-28, 2020;Industrial Networks and Intelligent Systems - 6th EAI International Conference;Vietnam;Q881;Hanoi;Q1858;;2020-08-27T00:00:00.000000;2020-08-28T00:00:00.000000;International Conference on Industrial Networks and Intelligent Systems;INISCOM;;conf/iniscom
